Date,Open,High,Low,Close,Adj Close,Volume
2019-12-15,16956.09961,17036.80078,16930.0,17003.09961,17003.09961,296508900
2019-12-16,17043.80078,17095.5,17036.09961,17056.40039,17056.40039,205035700
2019-12-17,17065.69922,17088.0,17032.30078,17075.19922,17075.19922,206814500
2019-12-18,17047.0,17051.69922,17004.5,17032.0,17032.0,248873100
2019-12-19,17036.69922,17079.0,17015.40039,17064.0,17064.0,207784300
2019-12-20,17078.69922,17166.0,17078.69922,17118.40039,17118.40039,465801000
2019-12-21,17078.69922,17166.0,17078.69922,17118.40039,17118.40039,465801000
2019-12-22,17078.69922,17166.0,17078.69922,17118.40039,17118.40039,465801000
2019-12-23,17149.0,17166.40039,17102.30078,17128.69922,17128.69922,162520400
2019-12-24,17132.80078,17180.19922,17095.19922,17180.19922,17180.19922,93195000
2019-12-25,17132.80078,17180.19922,17095.19922,17180.19922,17180.19922,93195000
2019-12-26,17132.80078,17180.19922,17095.19922,17180.19922,17180.19922,93195000
2019-12-27,17216.19922,17230.59961,17145.0,17168.19922,17168.19922,134796700
2019-12-28,17216.19922,17230.59961,17145.0,17168.19922,17168.19922,134796700
2019-12-29,17216.19922,17230.59961,17145.0,17168.19922,17168.19922,134796700
2019-12-30,17159.59961,17159.59961,17066.59961,17098.59961,17098.59961,128084900
2019-12-31,17052.40039,17079.5,17027.40039,17063.40039,17063.40039,155098600
2020-01-01,17052.40039,17079.5,17027.40039,17063.40039,17063.40039,155098600
2020-01-02,17131.59961,17164.59961,17043.5,17100.0,17100.0,156213500
2020-01-03,17054.80078,17105.69922,17033.19922,17066.09961,17066.09961,185492100
2020-01-04,17054.80078,17105.69922,17033.19922,17066.09961,17066.09961,185492100
2020-01-05,17054.80078,17105.69922,17033.19922,17066.09961,17066.09961,185492100
2020-01-06,17042.30078,17105.5,17041.19922,17105.5,17105.5,195351800
2020-01-07,17119.59961,17178.0,17110.30078,17168.09961,17168.09961,171935800
2020-01-08,17172.69922,17229.90039,17164.59961,17167.80078,17167.80078,246980100
2020-01-09,17205.90039,17255.5,17201.30078,17235.59961,17235.59961,222501200
2020-01-10,17223.19922,17254.09961,17187.19922,17234.5,17234.5,192514100
2020-01-11,17223.19922,17254.09961,17187.19922,17234.5,17234.5,192514100
2020-01-12,17223.19922,17254.09961,17187.19922,17234.5,17234.5,192514100
2020-01-13,17237.59961,17301.80078,17198.90039,17293.40039,17293.40039,268086800
2020-01-14,17288.59961,17356.5,17281.30078,17352.90039,17352.90039,235495600
2020-01-15,17364.80078,17421.69922,17345.09961,17415.19922,17415.19922,207645200
2020-01-16,17443.5,17489.59961,17438.5,17484.80078,17484.80078,261420600
2020-01-17,17507.69922,17572.19922,17502.40039,17559.0,17559.0,224673300
2020-01-18,17507.69922,17572.19922,17502.40039,17559.0,17559.0,224673300
2020-01-19,17507.69922,17572.19922,17502.40039,17559.0,17559.0,224673300
2020-01-20,17548.09961,17620.19922,17538.40039,17597.40039,17597.40039,111821100
2020-01-21,17551.5,17589.5,17536.30078,17572.30078,17572.30078,241563100
2020-01-22,17570.30078,17666.5,17558.0,17599.90039,17599.90039,213329700
2020-01-23,17564.80078,17621.80078,17540.80078,17621.80078,17621.80078,330914300
2020-01-24,17629.40039,17646.40039,17514.69922,17565.30078,17565.30078,193689100
2020-01-25,17629.40039,17646.40039,17514.69922,17565.30078,17565.30078,193689100
2020-01-26,17629.40039,17646.40039,17514.69922,17565.30078,17565.30078,193689100
2020-01-27,17376.80078,17466.09961,17360.0,17442.5,17442.5,203774000
2020-01-28,17475.0,17519.0,17456.09961,17500.90039,17500.90039,198139800
2020-01-29,17547.5,17561.90039,17496.69922,17511.80078,17511.80078,169412800
2020-01-30,17429.59961,17502.90039,17395.90039,17490.59961,17490.59961,191070300
2020-01-31,17442.30078,17450.69922,17272.69922,17318.5,17318.5,239157000
2020-02-01,17442.30078,17450.69922,17272.69922,17318.5,17318.5,239157000
2020-02-02,17442.30078,17450.69922,17272.69922,17318.5,17318.5,239157000
2020-02-03,17351.0,17441.59961,17351.0,17379.80078,17379.80078,196331500
2020-02-04,17504.59961,17548.80078,17493.80078,17512.69922,17512.69922,235045300
2020-02-05,17629.40039,17674.0,17606.09961,17651.59961,17651.59961,223399700
2020-02-06,17686.09961,17758.5,17670.59961,17757.5,17757.5,199327500
2020-02-07,17705.40039,17716.69922,17633.0,17655.5,17655.5,209827800
2020-02-08,17705.40039,17716.69922,17633.0,17655.5,17655.5,209827800
2020-02-09,17705.40039,17716.69922,17633.0,17655.5,17655.5,209827800
2020-02-10,17646.59961,17743.59961,17646.59961,17740.59961,17740.59961,210735600
2020-02-11,17783.59961,17822.19922,17769.30078,17777.09961,17777.09961,199302100
2020-02-12,17873.09961,17873.09961,17812.0,17832.90039,17832.90039,246203500
2020-02-13,17764.09961,17829.19922,17750.80078,17821.19922,17821.19922,255696600
2020-02-14,17811.30078,17848.5,17798.59961,17848.40039,17848.40039,222706800
2020-02-15,17811.30078,17848.5,17798.59961,17848.40039,17848.40039,222706800
2020-02-16,17811.30078,17848.5,17798.59961,17848.40039,17848.40039,222706800
2020-02-17,17811.30078,17848.5,17798.59961,17848.40039,17848.40039,222706800
2020-02-18,17818.90039,17871.30078,17812.5,17858.30078,17858.30078,294361000
2020-02-19,17887.59961,17933.19922,17851.30078,17925.40039,17925.40039,215953000
2020-02-20,17911.59961,17970.5,17860.59961,17944.09961,17944.09961,248798000
2020-02-21,17936.5,17949.80078,17833.09961,17843.5,17843.5,271260900
2020-02-22,17936.5,17949.80078,17833.09961,17843.5,17843.5,271260900
2020-02-23,17936.5,17949.80078,17833.09961,17843.5,17843.5,271260900
2020-02-24,17608.90039,17608.90039,17463.09961,17562.69922,17562.69922,310120500
2020-02-25,17560.5,17586.80078,17124.90039,17177.40039,17177.40039,303245600
2020-02-26,17140.90039,17304.59961,17029.90039,17041.90039,17041.90039,303632000
2020-02-27,16803.40039,16816.19922,16456.80078,16717.40039,16717.40039,232685900
2020-02-28,16184.40039,16276.90039,15896.40039,16263.09961,16263.09961,590219300
2020-02-29,16184.40039,16276.90039,15896.40039,16263.09961,16263.09961,590219300
2020-03-01,16184.40039,16276.90039,15896.40039,16263.09961,16263.09961,590219300
2020-03-02,16325.0,16566.69922,16166.29981,16553.30078,16553.30078,374721500
2020-03-03,16674.90039,16798.19922,16378.29981,16423.59961,16423.59961,393127900
2020-03-04,16659.90039,16779.5,16539.40039,16779.5,16779.5,273718600
2020-03-05,16541.59961,16684.90039,16456.69922,16554.0,16554.0,313012300
2020-03-06,16222.09961,16261.5,16015.79981,16175.0,16175.0,374703800
2020-03-07,16222.09961,16261.5,16015.79981,16175.0,16175.0,374703800
2020-03-08,16222.09961,16261.5,16015.79981,16175.0,16175.0,374703800
2020-03-09,15221.79981,15240.29981,14498.29981,14514.2002,14514.2002,559227400
2020-03-10,15019.0,15048.79981,14481.90039,14958.09961,14958.09961,571001300
2020-03-11,14639.7002,14714.2002,14185.2002,14270.09961,14270.09961,468990900
2020-03-12,13611.79981,13611.79981,12451.09961,12508.5,12508.5,678332900
2020-03-13,13161.59961,13716.29981,12608.29981,13716.29981,13716.29981,669328700
2020-03-14,13161.59961,13716.29981,12608.29981,13716.29981,13716.29981,669328700
2020-03-15,13161.59961,13716.29981,12608.29981,13716.29981,13716.29981,669328700
2020-03-16,12648.7002,12851.7002,11883.7002,12360.40039,12360.40039,525668300
2020-03-17,12525.29981,13114.5,12322.7002,12685.2002,12685.2002,618745200
2020-03-18,12197.7002,12500.0,11384.09961,11721.40039,11721.40039,589437000
2020-03-19,11657.29981,12294.40039,11361.29981,12170.5,12170.5,531586300
2020-03-20,12335.7002,12670.79981,11809.40039,11851.79981,11851.79981,727890300
2020-03-21,12335.7002,12670.79981,11809.40039,11851.79981,11851.79981,727890300
2020-03-22,12335.7002,12670.79981,11809.40039,11851.79981,11851.79981,727890300
2020-03-23,11802.79981,11870.59961,11172.7002,11228.5,11228.5,473241500
2020-03-24,11909.7002,12588.29981,11823.90039,12571.09961,12571.09961,489332500
2020-03-25,12588.09961,13690.40039,12496.29981,13139.2002,13139.2002,553126800
2020-03-26,13154.09961,13592.29981,13138.29981,13371.2002,13371.2002,471047400
2020-03-27,12942.90039,12963.59961,12630.29981,12687.7002,12687.7002,453378000
2020-03-28,12942.90039,12963.59961,12630.29981,12687.7002,12687.7002,453378000
2020-03-29,12942.90039,12963.59961,12630.29981,12687.7002,12687.7002,453378000
2020-03-30,12780.90039,13048.40039,12549.0,13038.5,13038.5,388246500
2020-03-31,13083.90039,13557.59961,13083.90039,13378.79981,13378.79981,498993900
2020-04-01,12966.79981,13138.09961,12814.0,12876.40039,12876.40039,373013200
2020-04-02,12946.59961,13248.59961,12921.0,13097.79981,13097.79981,446041600
2020-04-03,13108.29981,13171.2002,12829.40039,12938.29981,12938.29981,354988900
2020-04-04,13108.29981,13171.2002,12829.40039,12938.29981,12938.29981,354988900
2020-04-05,13108.29981,13171.2002,12829.40039,12938.29981,12938.29981,354988900
2020-04-06,13362.40039,13603.0,13300.09961,13592.7002,13592.7002,386784300
2020-04-07,13937.90039,14062.7002,13571.5,13614.09961,13614.09961,400917900
2020-04-08,13726.0,13964.90039,13588.40039,13925.7002,13925.7002,374163600
2020-04-09,14082.0,14329.2002,14010.7002,14166.59961,14166.59961,437301200
2020-04-10,14082.0,14329.2002,14010.7002,14166.59961,14166.59961,437301200
2020-04-11,14082.0,14329.2002,14010.7002,14166.59961,14166.59961,437301200
2020-04-12,14082.0,14329.2002,14010.7002,14166.59961,14166.59961,437301200
2020-04-13,14195.09961,14197.59961,13889.29981,14075.90039,14075.90039,326410100
2020-04-14,14239.09961,14440.90039,14110.7002,14258.40039,14258.40039,335902300
2020-04-15,14010.90039,14071.0,13900.7002,13958.59961,13958.59961,315611500
2020-04-16,14024.79981,14056.90039,13874.7002,13899.29981,13899.29981,288395700
2020-04-17,14079.29981,14365.79981,14079.29981,14359.90039,14359.90039,374045500
2020-04-18,14079.29981,14365.79981,14079.29981,14359.90039,14359.90039,374045500
2020-04-19,14079.29981,14365.79981,14079.29981,14359.90039,14359.90039,374045500
2020-04-20,14132.79981,14509.79981,14075.79981,14388.29981,14388.29981,334709500
2020-04-21,14106.5,14307.7002,13940.09961,13940.09961,13940.09961,307129600
2020-04-22,14212.90039,14305.0,14113.0,14288.2002,14288.2002,267174100
2020-04-23,14329.40039,14422.40039,14238.7002,14251.09961,14251.09961,311058300
2020-04-24,14337.59961,14433.7002,14242.79981,14420.40039,14420.40039,323679000
2020-04-25,14337.59961,14433.7002,14242.79981,14420.40039,14420.40039,323679000
2020-04-26,14337.59961,14433.7002,14242.79981,14420.40039,14420.40039,323679000
2020-04-27,14492.0,14649.59961,14404.59961,14642.09961,14642.09961,284519400
2020-04-28,14767.59961,14856.0,14658.7002,14798.29981,14798.29981,297711300
2020-04-29,15003.0,15257.90039,15002.09961,15228.09961,15228.09961,371318900
2020-04-30,15114.79981,15114.79981,14767.09961,14780.7002,14780.7002,403599800
2020-05-01,14563.0,14661.2002,14520.2002,14620.29981,14620.29981,287321200
2020-05-02,14563.0,14661.2002,14520.2002,14620.29981,14620.29981,287321200
2020-05-03,14563.0,14661.2002,14520.2002,14620.29981,14620.29981,287321200
2020-05-04,14554.2002,14745.0,14518.09961,14745.0,14745.0,295093500
2020-05-05,14899.40039,14943.7002,14764.09961,14811.59961,14811.59961,297575700
2020-05-06,14855.40039,14909.59961,14744.29981,14830.7002,14830.7002,302690800
2020-05-07,14963.2002,15016.0,14815.79981,14833.7002,14833.7002,314631200
2020-05-08,14958.2002,14985.59961,14898.5,14966.59961,14966.59961,312192200
2020-05-09,14958.2002,14985.59961,14898.5,14966.59961,14966.59961,312192200
2020-05-10,14958.2002,14985.59961,14898.5,14966.59961,14966.59961,312192200
2020-05-11,14901.90039,15118.79981,14852.79981,15103.2002,15103.2002,249605200
2020-05-12,15161.5,15184.90039,14881.2002,14881.2002,14881.2002,306665300
2020-05-13,14898.09961,14898.09961,14419.90039,14503.2002,14503.2002,311644000
2020-05-14,14346.2002,14553.09961,14187.5,14509.7002,14509.7002,307622100
2020-05-15,14504.29981,14657.59961,14447.90039,14638.90039,14638.90039,286946500
2020-05-16,14504.29981,14657.59961,14447.90039,14638.90039,14638.90039,286946500
2020-05-17,14504.29981,14657.59961,14447.90039,14638.90039,14638.90039,286946500
2020-05-18,14504.29981,14657.59961,14447.90039,14638.90039,14638.90039,286946500
2020-05-19,14911.40039,14951.2002,14823.0,14885.5,14885.5,378893100
2020-05-20,15048.2002,15054.79981,14972.2002,14997.59961,14997.59961,300482200
2020-05-21,14993.5,14999.5,14783.90039,14884.90039,14884.90039,288950700
2020-05-22,14929.29981,14933.2002,14834.79981,14913.59961,14913.59961,252740100
2020-05-23,14929.29981,14933.2002,14834.79981,14913.59961,14913.59961,252740100
2020-05-24,14929.29981,14933.2002,14834.79981,14913.59961,14913.59961,252740100
2020-05-25,15004.2002,15089.59961,14983.0,15075.40039,15075.40039,127867600
2020-05-26,15162.09961,15185.09961,15095.0,15148.09961,15148.09961,299837800
2020-05-27,15176.5,15272.0,14940.29981,15272.0,15272.0,349327900
2020-05-28,15325.7002,15342.40039,15226.90039,15262.7002,15262.7002,333986700
2020-05-29,15241.79981,15244.40039,15092.90039,15192.79981,15192.79981,793563100
2020-05-30,15241.79981,15244.40039,15092.90039,15192.79981,15192.79981,793563100
2020-05-31,15241.79981,15244.40039,15092.90039,15192.79981,15192.79981,793563100
2020-06-01,15177.59961,15271.09961,15163.09961,15236.2002,15236.2002,246513500
2020-06-02,15301.2002,15398.7002,15279.40039,15394.40039,15394.40039,281513600
2020-06-03,15517.09961,15628.90039,15504.2002,15575.09961,15575.09961,372203400
2020-06-04,15577.29981,15637.40039,15502.40039,15527.90039,15527.90039,300079200
2020-06-05,15780.90039,15883.0,15774.0,15854.09961,15854.09961,378218200
2020-06-06,15780.90039,15883.0,15774.0,15854.09961,15854.09961,378218200
2020-06-07,15780.90039,15883.0,15774.0,15854.09961,15854.09961,378218200
2020-06-08,15963.5,15980.09961,15847.90039,15974.90039,15974.90039,443015800
2020-06-09,15881.0,15907.90039,15772.2002,15833.7002,15833.7002,360731300
2020-06-10,15863.59961,15863.59961,15610.7002,15701.29981,15701.29981,361958600
2020-06-11,15374.5,15401.29981,15015.5,15050.90039,15050.90039,374440700
2020-06-12,15394.90039,15424.09961,15117.29981,15256.59961,15256.59961,340418600
2020-06-13,15394.90039,15424.09961,15117.29981,15256.59961,15256.59961,340418600
2020-06-14,15394.90039,15424.09961,15117.29981,15256.59961,15256.59961,340418600
2020-06-15,15044.5,15442.90039,14934.7002,15359.7002,15359.7002,294431200
2020-06-16,15694.29981,15701.79981,15450.7002,15515.79981,15515.79981,288913500
2020-06-17,15571.5,15571.5,15413.79981,15428.7002,15428.7002,232465300
2020-06-18,15367.29981,15523.5,15341.5,15479.79981,15479.79981,223123700
2020-06-19,15638.09961,15638.09961,15436.90039,15474.2002,15474.2002,944037400
2020-06-20,15638.09961,15638.09961,15436.90039,15474.2002,15474.2002,944037400
2020-06-21,15638.09961,15638.09961,15436.90039,15474.2002,15474.2002,944037400
2020-06-22,15484.29981,15537.7002,15427.29981,15516.90039,15516.90039,240802500
2020-06-23,15673.79981,15679.40039,15527.2002,15564.79981,15564.79981,219102200
2020-06-24,15489.29981,15489.29981,15144.40039,15294.40039,15294.40039,237452500
2020-06-25,15222.59961,15451.0,15178.40039,15446.09961,15446.09961,195778400
2020-06-26,15400.79981,15405.90039,15167.59961,15189.0,15189.0,256563900
2020-06-27,15400.79981,15405.90039,15167.59961,15189.0,15189.0,256563900
2020-06-28,15400.79981,15405.90039,15167.59961,15189.0,15189.0,256563900
2020-06-29,15250.5,15425.0,15182.79981,15389.7002,15389.7002,216259300
2020-06-30,15342.59961,15564.90039,15319.40039,15515.2002,15515.2002,255554700
2020-07-01,15342.59961,15564.90039,15319.40039,15515.2002,15515.2002,255554700
2020-07-02,15694.09961,15828.59961,15613.09961,15622.40039,15622.40039,212038300
2020-07-03,15613.2002,15625.09961,15561.59961,15596.79981,15596.79981,61228900
2020-07-04,15613.2002,15625.09961,15561.59961,15596.79981,15596.79981,61228900
2020-07-05,15613.2002,15625.09961,15561.59961,15596.79981,15596.79981,61228900
2020-07-06,15765.59961,15797.0,15643.40039,15669.7002,15669.7002,238091400
2020-07-07,15605.29981,15717.7002,15582.40039,15595.5,15595.5,183708700
2020-07-08,15637.0,15706.90039,15533.09961,15629.2002,15629.2002,207847400
2020-07-09,15637.7002,15649.09961,15391.7002,15568.59961,15568.59961,203776400
2020-07-10,15582.59961,15717.59961,15546.29981,15713.79981,15713.79981,202764300
2020-07-11,15582.59961,15717.59961,15546.29981,15713.79981,15713.79981,202764300
2020-07-12,15582.59961,15717.59961,15546.29981,15713.79981,15713.79981,202764300
2020-07-13,15782.59961,15879.7002,15621.0,15639.40039,15639.40039,229578300
2020-07-14,15625.0,15923.5,15573.5,15908.5,15908.5,231744500
2020-07-15,15996.2002,16130.59961,15979.2002,16063.29981,16063.29981,238757000
2020-07-16,15965.09961,16069.09961,15957.79981,16024.5,16024.5,174875100
2020-07-17,16089.29981,16142.7002,16012.90039,16123.5,16123.5,163793600
2020-07-18,16089.29981,16142.7002,16012.90039,16123.5,16123.5,163793600
2020-07-19,16089.29981,16142.7002,16012.90039,16123.5,16123.5,163793600
2020-07-20,16113.40039,16201.7002,16112.29981,16183.7002,16183.7002,200331300
2020-07-21,16297.59961,16317.40039,16153.2002,16163.0,16163.0,222826400
2020-07-22,16173.2002,16196.40039,16107.7002,16171.09961,16171.09961,185905000
2020-07-23,16178.5,16186.90039,15969.79981,16018.7002,16018.7002,196712200
2020-07-24,15980.59961,16006.29981,15928.40039,15997.09961,15997.09961,166469100
2020-07-25,15980.59961,16006.29981,15928.40039,15997.09961,15997.09961,166469100
2020-07-26,15980.59961,16006.29981,15928.40039,15997.09961,15997.09961,166469100
2020-07-27,16076.29981,16165.79981,16012.7002,16161.29981,16161.29981,183667000
2020-07-28,16140.0,16189.5,16085.29981,16121.29981,16121.29981,191264800
2020-07-29,16271.40039,16317.90039,16173.0,16294.7002,16294.7002,188311500
2020-07-30,16123.09961,16299.29981,16020.59961,16299.29981,16299.29981,185968400
2020-07-31,16288.79981,16288.79981,16060.59961,16169.2002,16169.2002,215140900
2020-08-01,16288.79981,16288.79981,16060.59961,16169.2002,16169.2002,215140900
2020-08-02,16288.79981,16288.79981,16060.59961,16169.2002,16169.2002,215140900
2020-08-03,16288.79981,16288.79981,16060.59961,16169.2002,16169.2002,215140900
2020-08-04,16172.59961,16370.79981,16172.59961,16368.0,16368.0,241457700
2020-08-05,16454.09961,16507.30078,16440.30078,16501.59961,16501.59961,233396100
2020-08-06,16543.5,16593.40039,16496.80078,16579.09961,16579.09961,224432100
2020-08-07,16544.30078,16567.30078,16492.09961,16544.5,16544.5,184328200
2020-08-08,16544.30078,16567.30078,16492.09961,16544.5,16544.5,184328200
2020-08-09,16544.30078,16567.30078,16492.09961,16544.5,16544.5,184328200
2020-08-10,16603.90039,16647.30078,16535.0,16605.5,16605.5,224219200
2020-08-11,16579.19922,16640.40039,16486.0,16497.0,16497.0,252377700
2020-08-12,16645.59961,16681.40039,16565.0,16575.30078,16575.30078,221356900
2020-08-13,16554.0,16587.69922,16471.59961,16530.09961,16530.09961,175048500
2020-08-14,16467.09961,16543.0,16454.0,16514.59961,16514.59961,163417100
2020-08-15,16467.09961,16543.0,16454.0,16514.59961,16514.59961,163417100
2020-08-16,16467.09961,16543.0,16454.0,16514.59961,16514.59961,163417100
2020-08-17,16627.09961,16663.0,16600.19922,16656.09961,16656.09961,189274000
2020-08-18,16701.69922,16706.59961,16579.0,16626.09961,16626.09961,165959100
2020-08-19,16609.5,16654.0,16565.19922,16577.40039,16577.40039,213007900
2020-08-20,16514.90039,16621.90039,16490.59961,16606.80078,16606.80078,182658000
2020-08-21,16546.30078,16546.30078,16474.69922,16517.90039,16517.90039,170632100
2020-08-22,16546.30078,16546.30078,16474.69922,16517.90039,16517.90039,170632100
2020-08-23,16546.30078,16546.30078,16474.69922,16517.90039,16517.90039,170632100
2020-08-24,16631.69922,16639.0,16573.19922,16626.59961,16626.59961,185390100
2020-08-25,16654.90039,16654.90039,16523.90039,16617.5,16617.5,158151600
2020-08-26,16642.59961,16792.69922,16611.40039,16790.0,16790.0,172126300
2020-08-27,16823.40039,16835.09961,16650.5,16731.5,16731.5,188262000
2020-08-28,16780.90039,16781.90039,16681.40039,16705.80078,16705.80078,208789600
2020-08-29,16780.90039,16781.90039,16681.40039,16705.80078,16705.80078,208789600
2020-08-30,16780.90039,16781.90039,16681.40039,16705.80078,16705.80078,208789600
2020-08-31,16685.5,16685.5,16498.09961,16514.40039,16514.40039,240911400
2020-09-01,16533.19922,16645.0,16462.69922,16645.0,16645.0,199788500
2020-09-02,16711.30078,16725.69922,16650.0,16698.0,16698.0,212021600
2020-09-03,16676.0,16720.80078,16386.30078,16448.90039,16448.90039,204806400
2020-09-04,16471.90039,16507.19922,16086.2002,16218.0,16218.0,260641900
2020-09-05,16471.90039,16507.19922,16086.2002,16218.0,16218.0,260641900
2020-09-06,16471.90039,16507.19922,16086.2002,16218.0,16218.0,260641900
2020-09-07,16471.90039,16507.19922,16086.2002,16218.0,16218.0,260641900
2020-09-08,16064.5,16222.2002,15956.0,16099.5,16099.5,282440900
2020-09-09,16250.40039,16432.69922,16250.40039,16383.59961,16383.59961,227750500
2020-09-10,16431.59961,16431.59961,16153.2002,16185.29981,16185.29981,215670200
2020-09-11,16252.09961,16316.79981,16143.2002,16222.5,16222.5,186518000
2020-09-12,16252.09961,16316.79981,16143.2002,16222.5,16222.5,186518000
2020-09-13,16252.09961,16316.79981,16143.2002,16222.5,16222.5,186518000
2020-09-14,16314.90039,16373.29981,16295.09961,16360.09961,16360.09961,231781100
2020-09-15,16468.19922,16515.19922,16408.09961,16431.30078,16431.30078,208592800
2020-09-16,16495.59961,16495.59961,16295.7002,16295.7002,16295.7002,228140600
2020-09-17,16134.5,16294.29981,16103.09961,16246.7002,16246.7002,206870300
2020-09-18,16289.5,16310.0,16174.29981,16199.0,16199.0,532484100
2020-09-19,16289.5,16310.0,16174.29981,16199.0,16199.0,532484100
2020-09-20,16289.5,16310.0,16174.29981,16199.0,16199.0,532484100
2020-09-21,15981.29981,15981.79981,15763.09961,15981.79981,15981.79981,270490900
2020-09-22,16048.90039,16180.2002,16000.5,16142.90039,16142.90039,194993600
2020-09-23,16183.5,16195.0,15816.40039,15817.09961,15817.09961,222693800
2020-09-24,15781.40039,15994.2002,15725.0,15912.29981,15912.29981,206012100
2020-09-25,15878.2002,16088.79981,15832.0,16065.40039,16065.40039,177956600
2020-09-26,15878.2002,16088.79981,15832.0,16065.40039,16065.40039,177956600
2020-09-27,15878.2002,16088.79981,15832.0,16065.40039,16065.40039,177956600
2020-09-28,16237.09961,16286.79981,16185.09961,16242.79981,16242.79981,235688000
2020-09-29,16231.2002,16232.59961,16131.5,16211.5,16211.5,169170700
2020-09-30,16228.0,16273.79981,16090.59961,16121.40039,16121.40039,262491800
2020-10-01,16189.7002,16228.5,16117.29981,16184.5,16184.5,214841700
2020-10-02,16021.59961,16213.90039,16005.7002,16199.29981,16199.29981,188127700
2020-10-03,16021.59961,16213.90039,16005.7002,16199.29981,16199.29981,188127700
2020-10-04,16021.59961,16213.90039,16005.7002,16199.29981,16199.29981,188127700
2020-10-05,16262.5,16418.59961,16251.09961,16410.19922,16410.19922,219567000
2020-10-06,16454.09961,16455.80078,16205.5,16236.09961,16236.09961,242801100
2020-10-07,16352.79981,16443.90039,16339.0,16428.30078,16428.30078,205379400
2020-10-08,16485.0,16539.09961,16481.59961,16534.5,16534.5,226461000
2020-10-09,16584.09961,16611.0,16518.40039,16562.80078,16562.80078,209636000
2020-10-10,16584.09961,16611.0,16518.40039,16562.80078,16562.80078,209636000
2020-10-11,16584.09961,16611.0,16518.40039,16562.80078,16562.80078,209636000
2020-10-12,16584.09961,16611.0,16518.40039,16562.80078,16562.80078,209636000
2020-10-13,16569.90039,16569.90039,16449.80078,16510.80078,16510.80078,222182000
2020-10-14,16554.09961,16575.40039,16436.80078,16455.40039,16455.40039,224321800
2020-10-15,16305.09961,16515.19922,16290.0,16501.0,16501.0,182202700
2020-10-16,16534.40039,16549.69922,16435.69922,16438.80078,16438.80078,176881000
2020-10-17,16534.40039,16549.69922,16435.69922,16438.80078,16438.80078,176881000
2020-10-18,16534.40039,16549.69922,16435.69922,16438.80078,16438.80078,176881000
2020-10-19,16483.40039,16490.90039,16261.79981,16274.09961,16274.09961,212659200
2020-10-20,16350.0,16369.90039,16246.0,16273.29981,16273.29981,213156900
2020-10-21,16246.90039,16313.09961,16203.0,16230.2002,16230.2002,188644100
2020-10-22,16222.79981,16294.0,16148.59961,16279.40039,16279.40039,202800600
2020-10-23,16312.59961,16334.79981,16228.59961,16304.09961,16304.09961,188749600
2020-10-24,16312.59961,16334.79981,16228.59961,16304.09961,16304.09961,188749600
2020-10-25,16312.59961,16334.79981,16228.59961,16304.09961,16304.09961,188749600
2020-10-26,16208.0,16224.2002,15990.09961,16079.59961,16079.59961,219833500
2020-10-27,16084.7002,16104.59961,15999.2002,16020.90039,16020.90039,188804700
2020-10-28,15835.09961,15835.09961,15575.09961,15586.59961,15586.59961,277461700
2020-10-29,15633.59961,15738.2002,15514.59961,15670.7002,15670.7002,205663200
2020-10-30,15616.0,15632.29981,15418.5,15580.59961,15580.59961,221840800
2020-10-31,15616.0,15632.29981,15418.5,15580.59961,15580.59961,221840800
2020-11-01,15616.0,15632.29981,15418.5,15580.59961,15580.59961,221840800
2020-11-02,15684.90039,15724.90039,15569.40039,15696.90039,15696.90039,197139100
2020-11-03,15791.79981,15975.90039,15791.79981,15939.2002,15939.2002,194521900
2020-11-04,16053.7002,16111.7002,15894.2002,15998.7002,15998.7002,285809900
2020-11-05,16232.7002,16318.59961,16223.7002,16298.2002,16298.2002,294457200
2020-11-06,16359.40039,16378.59961,16236.59961,16282.79981,16282.79981,285271300
2020-11-07,16359.40039,16378.59961,16236.59961,16282.79981,16282.79981,285271300
2020-11-08,16359.40039,16378.59961,16236.59961,16282.79981,16282.79981,285271300
2020-11-09,16550.69922,16715.69922,16465.19922,16475.90039,16475.90039,476657600
2020-11-10,16503.0,16654.80078,16485.80078,16615.40039,16615.40039,311212700
2020-11-11,16718.40039,16801.0,16674.90039,16774.09961,16774.09961,270429800
2020-11-12,16774.19922,16794.90039,16532.80078,16582.19922,16582.19922,268327400
2020-11-13,16679.5,16736.30078,16662.40039,16675.59961,16675.59961,240207100
2020-11-14,16679.5,16736.30078,16662.40039,16675.59961,16675.59961,240207100
2020-11-15,16679.5,16736.30078,16662.40039,16675.59961,16675.59961,240207100
2020-11-16,16791.90039,16889.80078,16734.0,16889.80078,16889.80078,306813300
2020-11-17,16800.19922,16952.80078,16768.69922,16948.09961,16948.09961,264191800
2020-11-18,16972.30078,16990.59961,16884.80078,16889.80078,16889.80078,254893100
2020-11-19,16838.0,16922.59961,16813.59961,16909.80078,16909.80078,223713200
2020-11-20,16929.40039,17048.90039,16891.59961,17019.09961,17019.09961,230208100
2020-11-21,16929.40039,17048.90039,16891.59961,17019.09961,17019.09961,230208100
2020-11-22,16929.40039,17048.90039,16891.59961,17019.09961,17019.09961,230208100
2020-11-23,17067.30078,17137.30078,17035.69922,17094.5,17094.5,277217400
2020-11-24,17203.0,17311.09961,17190.90039,17274.30078,17274.30078,322087400
2020-11-25,17278.40039,17323.80078,17215.5,17313.09961,17313.09961,249081100
2020-11-26,17306.19922,17366.59961,17301.90039,17351.30078,17351.30078,98806100
